text,label,,
"Holy cow! The power of social media! RT @TWCBreaking: DESTRUCTIVE TORNADO RIPPING THROUGH TUSCALOOSA, AL NOW! TAKE SHELTER NOW!!!  #severe",1,,
"DESTRUCTIVE TORNADO RIPPING THROUGH TUSCALOOSA, AL NOW! TAKE SHELTER NOW!!! #severe: DESTRUCTIVE TORNADO... http://j.mp/iUgiFd #NaijaMobs",1,,
"Oh no. RT @BreakingNews: RT @TWCBreaking: DESTRUCTIVE TORNADO RIPPING THROUGH TUSCALOOSA, AL NOW!  TAKE SHELTER NOW!!!  #severe",1,,
"Scariest Tweet Ever!! @BreakingNews DESTRUCTIVE TORNADO RIPPING THROUGH TUSCALOOSA, AL NOW! TAKE SHELTER NOW!!! #severe",1,,
"RT @DWsLaLa: RT @BreakingNews: RT @TWCBreaking: DESTRUCTIVE TORNADO RIPPING THROUGH TUSCALOOSA, AL NOW!  TAKE SHELTER NOW!!!  #severe",1,,
Really appreciates that I can get a internet signal in my Tornado Shelter,0,,
"Now that's bad storms! RT @TWCBreaking National Weather Service office in Huntsville, AL taking shelter due to confirmed tornado #severe",1,,
"“@TWCBreaking: DESTRUCTIVE TORNADO RIPPING THROUGH TUSCALOOSA, AL NOW!  TAKE SHELTER NOW!!!  #severe” @janetcm you okay???",1,,
"Ahhhh!!! A tornado might have actually hit my apartment, nooooo!!! I'm fortunately safe in my office which is located in a fallout shelter.",0,,
"OMG... RT @BreakingNews: RT @TWCBreaking: DESTRUCTIVE TORNADO RIPPING THROUGH TUSCALOOSA, AL NOW!  TAKE SHELTER NOW!!!  #severe",1,,
"BambingBling: RT @TWCBreaking: DESTRUCTIVE TORNADO RIPPING THROUGH TUSCALOOSA, AL NOW!  TAKE SHELTER NOW!!!  #severe",1,,
Really appreciates this Internet signal in our Tornado Shelter. Lol,0,,
"RT @GaToMikk: @addthis 
DESTRUCTIVE TORNADO RIPPING THROUGH TUSCALOOSA, AL NOW! TAKE SHELTER NOW!!! #severe #NWO #weather ~ #News",0,,
"BreakingNews: RT @TWCBreaking: DESTRUCTIVE TORNADO RIPPING THROUGH TUSCALOOSA, AL NOW! TAKE SHELTER NOW!!! #severe #fb",1,,
"Praying… RT @BreakingNews: RT @TWCBreaking: DESTRUCTIVE TORNADO RIPPING THROUGH TUSCALOOSA, AL NOW!  TAKE SHELTER NOW!!!  #severe",1,,
"u know its intense when a news org goes CAPS LOCK RT @TWCBreaking DESTRUCTIVE TORNADO RIPPING THROUGH TUSCALOOSA, AL NOW! TAKE SHELTER NOW!!",1,,
"RT @TWCBreaking DESTRUCTIVE TORNADO RIPPING THROUGH TUSCALOOSA, AL NOW! TAKE SHELTER NOW!!! #severe",1,,
Err:509,1,,
"RT @TWCBreaking DESTRUCTIVE TORNADO RIPPING THROUGH TUSCALOOSA, AL NOW! TAKE SHELTER NOW!!! #severe <wtf!!!!",1,,
"For my US flwrs only RT @TWCBreaking: DESTRUCTIVE TORNADO RIPPING THROUGH TUSCALOOSA, AL NOW!  TAKE SHELTER NOW!!!  #severe",1,,
"Wow RT @KimEllis: RT @TWCBreaking: DESTRUCTIVE TORNADO RIPPING THROUGH TUSCALOOSA, AL NOW!  TAKE SHELTER NOW!!!  #severe",1,,
Seek shelter and then keep us posted! Prayers! RT @michaelnolan according to @spann I'm directly in a tornado path,1,,
"“@TWCBreaking: TORNADO RIPPING THROUGH TUSCALOOSA, AL NOW!  TAKE SHELTER NOW!!!  #severe”

FYI you're probably dead if you're reading this.",1,,
"dont think any1 in AL is tweeeting right now RT @TWCBreaking
  
DESTRUCTIVE TORNADO RIPPING THROUGH TUSCALOOSA, AL NOW! TAKE SHELTER NOW!!",0,,
"#TFM RT @TWCBreaking: DESTRUCTIVE TORNADO RIPPING THROUGH TUSCALOOSA, AL NOW!  TAKE SHELTER NOW!!!... http://bit.ly/laCEn2 #BreakingNews",1,,
The good news about being trapped in the tornado shelter in the hotel basement is that they serve beer! Go @marriott,0,,
"O_O RT @forsomemasses: RT @TWCBreaking: DESTRUCTIVE TORNADO RIPPING THROUGH TUSCALOOSA, AL NOW!  TAKE SHELTER NOW!!!  #severe",1,,
"RT @TWCBreaking: DESTRUCTIVE TORNADO RIPPING THROUGH TUSCALOOSA, AL NOW!  TAKE SHELTER NOW!!!",1,,
"Ay carajo! :O RT @BreakingNews: RT @TWCBreaking: DESTRUCTIVE TORNADO RIPPING THROUGH TUSCALOOSA, AL NOW!  TAKE SHELTER NOW!!!  #severe",1,,
"Praying for AL! RT @TWCBreaking: DESTRUCTIVE TORNADO RIPPING THROUGH TUSCALOOSA, AL NOW!  TAKE SHELTER NOW!!!  #severe",1,,
"I just talked to lady from here! RT @TWCBreaking: DESTRUCTIVE TORNADO RIPPING THROUGH TUSCALOOSA, AL NOW!  TAKE SHELTER NOW!!!  #severe",1,,
Err:509,1,,
"""@TWCBreaking: DESTRUCTIVE TORNADO RIPPING THROUGH TUSCALOOSA, AL NOW! TAKE SHELTER NOW!!!  #severe"" #tornado #alabama",1,,
"That's me!! :((( RT @TWCBreaking: DESTRUCTIVE TORNADO RIPPING THROUGH TUSCALOOSA, AL NOW!  TAKE SHELTER NOW!!!  #severe",1,,
"""@TWCBreaking: DESTRUCTIVE TORNADO RIPPING THROUGH TUSCALOOSA, AL NOW! TAKE SHELTER NOW!!! #severe"" ...ROLL TIDE!! *praying*",1,,
"DESTRUCTIVE TORNADO RIPPING THROUGH TUSCALOOSA, AL NOW! TAKE SHELTER NOW!!! http://goo.gl/fb/7DfqS",1,,
"RT @TWCBreaking DESTRUCTIVE TORNADO RIPPING THROUGH TUSCALOOSA, AL NOW!  TAKE SHELTER NOW!!!  #severe",1,,
RT @meganwymt: Tornado warning still effective for Eastern Whitley County (Gatliff). Seek shelter and abandon mobile homes,1,,
F5 destroying Tuscaloosa. #soulsick RT @LAmeetsDC: OH MY GOD! TUSCALOOSA TAKE SHELTER: VIDEO OF TORNADO: http://bit.ly/m30hjq,1,,
"This just in... DESTRUCTIVE TORNADO RIPPING THROUGH TUSCALOOSA, AL NOW! TAKE SHELTER NOW!!! #severe  . Updates to follow.",1,,
"DESTRUCTIVE TORNADO RIPPING THROUGH TUSCALOOSA, AL NOW! TAKE SHELTER NOW!!! #severe http://bit.ly/jw3PA2",1,,
"RT @TWCBreaking: DESTRUCTIVE TORNADO RIPPING THROUGH TUSCALOOSA, AL NOW!  TAKE SHELTER NOW!!!  // Pray for this & other affected areas!",1,,
"THR: DESTRUCTIVE TORNADO RIPPING THROUGH TUSCALOOSA, AL NOW! TAKE SHELTER NOW!!! #severe http://dlvr.it/PwRS5 (BN) #tcot",1,,
"RT@BreakingNews:DESTRUCTIVE TORNADO RIPPING THROUGH TUSCALOOSA, AL NOW! TAKE SHELTER NOW!«idk where u live but go sit somewhere @The_MP_Show",1,,
"RT @BreakingNews: RT @TWCBreaking: DESTRUCTIVE TORNADO RIPPING THROUGH TUSCALOOSA, AL NOW!  TAKE SHELTER NOW!!!  #severe ",1,,
Tornado warning for my area right now. Headed to shelter.,0,,
"Eegads! RT @TWCBreaking DESTRUCTIVE TORNADO RIPPING THROUGH TUSCALOOSA, AL NOW! TAKE SHELTER NOW!!! #severe",1,,
"Huge Tornado!  I can see this! RT @TWCBreaking: DESTRUCTIVE TORNADO RIPPING THROUGH TUSCALOOSA, AL NOW!  TAKE SHELTER NOW!!!  #severe",1,,
"D: RT @TWCBreaking: DESTRUCTIVE TORNADO RIPPING THROUGH TUSCALOOSA, AL NOW!  TAKE SHELTER NOW!!!  #severe",1,,
"RT @TWCBreaking: National Weather Service office in Huntsville, AL taking shelter due to confirmed tornado",0,,
Err:509,0,,
"RT @TWCBreaking: DESTRUCTIVE TORNADO RIPPING THROUGH TUSCALOOSA, AL NOW!  TAKE SHELTER NOW!!!  #severe @WPSDLocal6",1,,
RT @thinkgeek: YOU GUYS. Promise us if you're ever this close to a tornado you'll seek shelter: (cont) http://tl.gd/a4bif8,0,,
You know it's bad when the newspeople on air leave to take shelter. #WAFF48 #Tornado #alwx,1,,
"OH NO!!! :'( RT @TWCBreaking: DESTRUCTIVE TORNADO RIPPING THROUGH TUSCALOOSA, AL NOW!  TAKE SHELTER NOW!!!  #severe",1,,
"DESTRUCTIVE TORNADO RIPPING THROUGH TUSCALOOSA, AL NOW! TAKE SHELTER NOW!!! #severe #usa",1,,
"Another def. of Roll Tide I suppose. RT @TWCBreaking: DESTRUCTIVE TORNADO RIPPING THROUGH TUSCALOOSA, AL NOW!  TAKE SHELTER NOW!!!  #severe",1,,
"RT: BreakingNews: RT @TWCBreaking: DESTRUCTIVE TORNADO RIPPING THROUGH TUSCALOOSA, AL NOW!  TAKE SHELTER NOW!!!  #severe",1,,
Did I just hear a TV meteorologist advise people taking shelter from a tornado to use a 'bicycle helmet'??  Pretty good idea!  ,40660.9270833333,0,
"Imagine getting THIS tweet? ! ? RT @TWCBreaking: DESTRUCTIVE TORNADO RIPPING THROUGH TUSCALOOSA, AL NOW!  TAKE SHELTER NOW!!!  #severe",1,,
"Video here: http://bit.ly/Vrzr4 RT @TWCBreaking: DESTRUCTIVE TORNADO RIPPING THROUGH TUSCALOOSA, AL NOW!  TAKE SHELTER NOW!!!  #severe",1,,
It's true. RT @LaurenVezzosi @PartyAtIndigo has been declared the official tornado shelter of State College,0,,
"RT @TWCBreaking: DESTRUCTIVE TORNADO RIPPING THROUGH TUSCALOOSA, AL NOW!  TAKE SHELTER NOW!!!  #severe ~DrOsirus",1,,
"DESTRUCTIVE TORNADO RIPPING THROUGH TUSCALOOSA, AL NOW!  TAKE SHELTER NOW!!!  #severe (via @TWCBreaking)",1,,
"""@TWCBreaking: DESTRUCTIVE TORNADO RIPPING THROUGH TUSCALOOSA, AL NOW! TAKE SHELTER NOW!!! #severe""  #hopefully students at bama are safe",1,,
"RT @TWCBreaking: National Weather Service office in Huntsville, AL taking shelter due to confirmed tornado #severe",0,,
"National Weather Service office in Huntsville, AL taking shelter due to confirmed tornado",0,,
"DESTRUCTIVE TORNADO RIPPING THROUGH TUSCALOOSA, AL NOW! TAKE SHELTER NOW!!!",1,,
"WBMA -TV showing footage of large tornado in the city of Tuscaloosa, AL.  TAKE SHELTER NOW IF YOURE IN THE CITY!!",0,,
"RT @disasternewsco: DESTRUCTIVE TORNADO RIPPING THROUGH TUSCALOOSA, AL NOW! TAKE SHELTER NOW!!! #severe",1,,
"RT @disasternewsco: National Weather Service office in Huntsville, AL taking shelter due to confirmed tornado #severe",0,,
"Pics unbelievable! Be careful! RT @TWCBreaking: DESTRUCTIVE TORNADO RIPPING THROUGH TUSCALOOSA, AL NOW!  TAKE SHELTER NOW!!!  #severe",1,,
"It's BAD RT @TWCBreaking: DESTRUCTIVE TORNADO RIPPING THROUGH TUSCALOOSA, AL NOW!  TAKE SHELTER NOW!!!  #severe",1,,
"DESTRUCTIVE TORNADO RIPPING THROUGH TUSCALOOSA, AL NOW! TAKE SHELTER NOW!!! #severe",1,,
"Praying for my sissy @uatiffo | RT @TWCBreaking: DESTRUCTIVE TORNADO RIPPING THROUGH TUSCALOOSA, AL NOW!  TAKE SHELTER NOW!!!  #severe",1,,
"National Weather Service office in Huntsville, AL taking shelter due to confirmed tornado #severe",1,,
"I'll say. Speechless. RT @TWCBreaking: DESTRUCTIVE TORNADO RIPPING THROUGH TUSCALOOSA, AL NOW!  TAKE SHELTER NOW!!!  #severe",1,,
"DESTRUCTIVE TORNADO RIPPING THROUGH TUSCALOOSA, AL NOW!  TAKE SHELTER NOW!!!  #severe",1,,
@donttrythis having a swarm of tornados in Huntsville Alabama right now. Please send Jamie's tornado shelter!,1,,
RT @CaramelCraving: RT @CBS42: TUSCALOOSA PLEASE TAKE SHELTER ...LARGE TORNADO COMING RIGHT FOR YOU NOW>>> aw damn,1,,
"Weather report USA, large tornado just southwest of Tuscaloosa, AL. If you live in Tuscaloosa, you already should be in your storm shelter",1,,
“@CBS42: TUSCALOOSA PLEASE TAKE SHELTER ...LARGE TORNADO COMING RIGHT FOR YOU NOW” #tweetingfrommysafeplace,1,,
"Large wedge tornado headed for campus.  The academic building I'm in was built to be a bomb shelter. Phew. Take cover people, this is real.",0,,
"Everyone in North VA needs to get shelter RIGHT NOW, tornado comin.",0,,
If you are in Tuscaloosa a huge tornado on camera headed right for downtown please SEEK shelter NOW http://ow.ly/4ItKM,0,,
"Large tornado just southwest of Tuscaloosa, AL. If you live in Tuscaloosa, you already should be in your storm shelter. Updates @TWCBreaking",0,,
"Seek shelter now in Hanceville, Good Hope, Cullman, Smoke Rise AL. Immediate tornado danger!",1,,
RT @100WAPI: RT @CBS42: TUSCALOOSA PLEASE TAKE SHELTER ...LARGE TORNADO COMING RIGHT FOR YOU NOW,1,,
"If you know anyone near Tuscaloosa, AL, call them now & tell to seek shelter. Large tornado moving in. #fb",1,,
Huge Huge Huge tornado in Tuscaloosa!!! Get to shelter now! Hitting town now!,1,,
Err:509,1,,
Tornado Watch issued for Pendleton Co until 1 AM. This means conditions are right for a tornado. Be alert & prepared to go to safe shelter,1,,
RT @CBS42: TUSCALOOSA PLEASE TAKE SHELTER ...LARGE TORNADO COMING RIGHT FOR YOU NOW,1,,
"RT ""@Heartless_Marie: That tornado? Damnnnnnnnnnn.....aw hell nawwwww!!!!!!""< Girl go SEEK SHELTER (old black lady voice)",0,,
TUSCALOOSA PLEASE TAKE SHELTER ...LARGE TORNADO COMING RIGHT FOR YOU NOW,1,,
i aint got no tornado shelter what up wit that lol,1,,
"http://www.ustream.tv/channel/ABC-33-40-Main via @bingcrosbyb @tester220 @JimCantore #tuscaloosa #tornado live streaming take SHELTER, pls!",1,,
"Possible #tornado on the ground near #Moorseville, #Mississippi. Seek shelter immediately! #MSWX Follow 4 updates.",1,,
“@reedtimmerTVN: Update:  tornado NNW of Gainesville has quickly become a wedge.  Tuscaloosa seek shelter now @JimCantore @iWitnessWeather,1,,
"Tornado/ Extreme storm in Walker and Catoosa County, GA now. Please take shelter and stay safe.",0,,
But u tweeting? #geturasstosafeground RT @DJSDot: tornado is DOWN at 565 and i-65 !!!!! SEEK SHELTER NOW,1,,
That's insane!!! RT @thinkgeek: YOU GUYS. Promise us if you're ever this close to a tornado you'll seek shelter: http://twitpic.com/4q93rs,1,,
Campus under tornado warning. Seek shelter immediately and stay until all clear msg. Check www.emergency.msstate.edu for updates,0,,
take cover. find shelter. STFU. this is stupid. there aint no damn tornado. if there is BRING IT ON. i love watching storms.,0,,
@Junkf0_OdShawty news just told me to take shelter...got 10 mins before the tornado reach Madison near 565,0,,
Back in shelter for tornado warning. Not cool,1,,
tornado is DOWN at 565 and i-65 !!!!! SEEK SHELTER NOW,1,,
Ugh!!!! I wish I was at home where I have a tornado shelter in my crib :(,1,,
"RT @sukitink RT @TORNADOHUNT Immediate tornado danger in Hazel Green AL and Huntland, TN. Seek shelter now!",1,,
So I wonder how long we gonna be stuck in the shelter in the mall since another tornado on the way,0,,
"RT @TORNADOHUNT: If u live in Oakman, Parrish, Cordova, Jasper, or Sipsey Alabama goto your tornado shelter now! ... http://tmi.me/9rvqU",1,,
Err:509,1,,
"""@waff48: Homes being destroyed in Western Madison county by a large tornado. Seek shelter immediately if you are in the path of this storm""",1,,
"Immediate tornado danger in Hazel Green AL and Huntland, TN. Seek shelter now!",1,,
RT @waff48: Homes being destroyed in Western Madison county by a large tornado. Seek shelter immediately if yo… (cont) http://deck.ly/~S722e,1,,
Very scared and shaking....i hate this weather..been in tornado shelter all day,1,,
"RT @tornadohunt:If u live n Oakman, Parrish, Cordova, Jasper, Sipsey AL take tornado shelter now!Immediate danger! http://twitpic.com/4q9sb6",1,,
RT @waff48 Homes being destroyed in Western Madison county by a large tornado. Seek shelter immediately if you are in the path of this storm,1,,
“@thinkgeek: YOU GUYS. Promise us if you're ever this close to a tornado you'll seek shelter: http://twitpic.com/4q93rs-  sick POV of a twister!,1,,
Homes being destroyed in Western Madison county by a large tornado. Seek shelter immediately if you are in the path of this storm,1,,
Sitting in the dark waiting for Scotty to get home. Tornado headed the way they were traveling so they stopped for shelter.,1,,
Remain in your shelter.  Massive tornado in Monrovia and Harvest close to campus.  Remain until the all clear.  Dangerous situation.,1,,
"If u live in Oakman, Parrish, Cordova, Jasper, or Sipsey Alabama goto your tornado shelter now! Immediate danger! http://twitpic.com/4q9sb6",1,,
For the umpteenth time this month we're taking shelter in the safe places of the axo house. #tornado http://yfrog.com/h3o64nffj,1,,
"""@thinkgeek: Promise us if ur ever this close to a tornado youll seek shelter http://bit.ly/mocpGB We <3 u too much""-@LaurenGrissom #missNC",0,,
In the shelter at work...tornado warning here....ugh this is when I miss vegas most!,0,,
"Be safe! @cmtcody: In CMT tornado shelter! Rough storms moving thru Nashville- Tornado Warning #fb
http://yfrog.com/h6igcnj ",0,,
Ayo if u wud have seen the destruction I seen over the weekend this tornado warning wud be a very serious issue 2 u seek shelter my friends,1,,
Stupid tornado alley cover shelter at the mall!!!!! Ugh!!!!!!!!!!!,1,,
Got to do that earlier!! Be safe!! RT @cmtcody: In CMT tornado shelter! Rough storms moving thru Nashville- Tornado Warning #fb...,0,,
"In CMT tornado shelter! Rough storms moving thru Nashville- Tornado Warning #fb
http://yfrog.com/h6igcnj ",1,,
Good thing this church is a tornado shelter....,0,,
"Man oh man, I've never seen a tornado outbreak like whats going on down south. Here's hoping everying is taking shelter in the path...",0,,
RT @thinkgeek YOU GUYS. Promise us if you're ever this close to a tornado you'll seek shelter: http://twitpic.com/4q93rs We  you too much.,1,,
